customer_id,registration_date,city,age,gender,preferred_payment,snapshot_date,customer_lifetime_days,orders_total,orders_amount_total,orders_amount_mean,orders_quantity_total,orders_cancelled_total,delivered_orders_total,delivered_amount_total,delivered_amount_mean,delivered_orders_30d,delivered_amount_30d,delivered_orders_90d,delivered_amount_90d,days_since_last_order,visits_total,pages_viewed_total,pages_viewed_mean,cart_adds_total,checkout_initiated_total,session_duration_mean,visits_30d,cart_adds_30d,checkout_initiated_30d,visits_90d,cart_adds_90d,checkout_initiated_90d,days_since_last_visit,support_tickets_total,support_rating_mean,support_resolution_days_mean,support_tickets_90d,days_since_last_ticket,churn_flag
768,2022-12-15,Нижний Новгород,27,Ж,card,2023-09-01,260,11.0,241431.0,21948.272727272728,25.0,2.0,8.0,139867.0,17483.375,0.0,0.0,1.0,32181.0,79.0,1.0,6.0,6.0,4.0,0.0,198.0,0.0,0.0,0.0,1.0,4.0,0.0,30.0,2.0,5.0,10.5,2.0,17.0,0
769,2023-07-17,Волгоград,39,M,cash,2023-09-01,46,27.0,467622.0,17319.333333333332,54.0,11.0,13.0,213695.0,16438.076923076922,0.0,0.0,1.0,20084.0,40.0,3.0,40.0,13.333333333333334,6.0,1.0,426.3333333333333,1.0,3.0,0.0,2.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0
770,2022-06-11,Челябинск,41,M,online,2023-09-01,447,10.0,149487.0,14948.7,21.0,2.0,6.0,61676.0,10279.333333333334,0.0,0.0,1.0,6519.0,84.0,4.0,51.0,12.75,7.0,2.0,281.75,1.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
771,2022-08-19,Челябинск,70,Ж,card,2023-09-01,378,17.0,279271.0,16427.70588235294,39.0,2.0,11.0,168704.0,15336.727272727272,0.0,0.0,3.0,45020.0,49.0,8.0,114.0,14.25,17.0,4.0,331.125,1.0,4.0,0.0,2.0,8.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0
772,2022-10-06,Уфа,24,M,online,2023-09-01,330,6.0,87861.0,14643.5,13.0,1.0,5.0,85890.0,17178.0,0.0,0.0,0.0,0.0,124.0,5.0,61.0,12.2,6.0,2.0,202.6,2.0,0.0,0.0,4.0,6.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,1
773,2022-02-07,Казань,57,Ж,cash,2023-09-01,571,10.0,217485.0,21748.5,24.0,2.0,5.0,127167.0,25433.4,0.0,0.0,1.0,19527.0,76.0,25.0,322.0,12.88,57.0,14.0,296.28,2.0,5.0,1.0,11.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
774,2022-11-07,Уфа,43,Ж,online,2023-09-01,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,9.833333333333334,14.0,3.0,181.66666666666666,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1
775,2023-07-18,Казань,76,M,online,2023-09-01,45,21.0,191386.0,9113.619047619048,35.0,1.0,16.0,154045.0,9627.8125,0.0,0.0,2.0,24058.0,62.0,17.0,203.0,11.941176470588236,31.0,4.0,342.4117647058824,1.0,1.0,0.0,4.0,6.0,2.0,7.0,2.0,2.0,0.0,0.0,285.0,0
776,2023-05-23,Нижний Новгород,25,Ж,card,2023-09-01,101,22.0,393283.0,17876.5,51.0,6.0,15.0,271320.0,18088.0,1.0,11596.0,1.0,11596.0,16.0,18.0,202.0,11.222222222222221,35.0,12.0,271.8333333333333,2.0,5.0,0.0,5.0,8.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0
777,2023-05-07,Самара,67,Ж,cash,2023-09-01,117,21.0,316244.0,15059.238095238095,38.0,3.0,14.0,234290.0,16735.0,1.0,7367.0,1.0,7367.0,30.0,14.0,201.0,14.357142857142858,21.0,5.0,282.85714285714283,3.0,1.0,0.0,7.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
778,2023-04-20,Самара,37,Ж,card,2023-09-01,134,18.0,235874.0,13104.111111111111,32.0,3.0,13.0,149066.0,11466.615384615385,0.0,0.0,2.0,15134.0,42.0,3.0,56.0,18.666666666666668,5.0,2.0,395.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,3.0,3.3333333333333335,0.0,130.0,0
779,2022-12-15,Москва,63,Ж,online,2023-09-01,260,1.0,25146.0,25146.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,232.0,12.88888888888889,37.0,8.0,345.6666666666667,1.0,4.0,1.0,6.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1
780,2022-10-12,Пермь,37,Ж,online,2023-09-01,324,14.0,203223.0,14515.92857142857,25.0,3.0,8.0,148505.0,18563.125,1.0,24768.0,1.0,24768.0,15.0,1.0,19.0,19.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0
781,2022-02-17,Самара,45,Ж,card,2023-09-01,561,20.0,280666.0,14033.3,39.0,6.0,11.0,135078.0,12279.818181818182,0.0,0.0,2.0,13588.0,60.0,16.0,226.0,14.125,28.0,7.0,324.375,1.0,0.0,0.0,7.0,14.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1
784,2023-05-19,Воронеж,64,M,online,2023-09-01,105,23.0,369722.0,16074.869565217392,44.0,3.0,16.0,249876.0,15617.25,3.0,38423.0,4.0,51585.0,2.0,3.0,47.0,15.666666666666666,7.0,1.0,544.6666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
785,2023-04-15,Казань,69,M,card,2023-09-01,139,10.0,204640.0,20464.0,23.0,2.0,7.0,128489.0,18355.571428571428,2.0,15261.0,2.0,15261.0,13.0,10.0,112.0,11.2,22.0,3.0,206.7,2.0,8.0,2.0,6.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
786,2022-09-14,Казань,47,Ж,online,2023-09-01,352,16.0,315223.0,19701.4375,30.0,6.0,7.0,113934.0,16276.285714285714,0.0,0.0,1.0,543.0,70.0,25.0,303.0,12.12,60.0,10.0,262.32,2.0,7.0,1.0,8.0,21.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0
787,2022-02-21,Москва,49,M,cash,2023-09-01,557,8.0,135070.0,16883.75,17.0,3.0,4.0,81750.0,20437.5,0.0,0.0,1.0,6966.0,83.0,8.0,102.0,12.75,12.0,2.0,281.5,3.0,8.0,1.0,4.0,9.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1
789,2022-11-07,Уфа,69,Ж,online,2023-09-01,298,17.0,248513.0,14618.411764705883,33.0,3.0,12.0,216341.0,18028.416666666668,0.0,0.0,2.0,42214.0,61.0,3.0,57.0,19.0,12.0,2.0,580.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0
790,2023-04-04,Пермь,19,M,online,2023-09-01,150,9.0,135390.0,15043.333333333334,20.0,4.0,4.0,64382.0,16095.5,0.0,0.0,0.0,0.0,281.0,4.0,55.0,13.75,5.0,1.0,391.25,0.0,0.0,0.0,2.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1
792,2022-06-18,Ростов-на-Дону,52,Ж,cash,2023-09-01,440,2.0,13826.0,6913.0,2.0,0.0,1.0,2667.0,2667.0,0.0,0.0,0.0,0.0,584.0,28.0,342.0,12.214285714285714,52.0,16.0,286.60714285714283,6.0,13.0,3.0,13.0,24.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1
793,2022-08-03,Ростов-на-Дону,41,Ж,online,2023-09-01,394,12.0,174898.0,14574.833333333334,24.0,1.0,6.0,96127.0,16021.166666666666,0.0,0.0,0.0,0.0,122.0,19.0,206.0,10.842105263157896,49.0,11.0,256.89473684210526,2.0,5.0,1.0,9.0,20.0,4.0,17.0,1.0,4.0,0.0,0.0,597.0,0
794,2023-08-05,Пермь,71,M,online,2023-09-01,27,5.0,62344.0,12468.8,8.0,1.0,3.0,39065.0,13021.666666666666,0.0,0.0,0.0,0.0,172.0,8.0,108.0,13.5,16.0,4.0,332.25,0.0,0.0,0.0,3.0,6.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,1
795,2023-02-21,Челябинск,19,Ж,card,2023-09-01,192,6.0,82071.0,13678.5,11.0,1.0,5.0,78158.0,15631.6,0.0,0.0,2.0,48380.0,44.0,22.0,270.0,12.272727272727273,44.0,14.0,257.3181818181818,2.0,4.0,1.0,7.0,10.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1
796,2023-03-22,Воронеж,57,Ж,online,2023-09-01,163,18.0,309060.0,17170.0,36.0,5.0,10.0,153417.0,15341.7,2.0,31885.0,4.0,83686.0,6.0,12.0,151.0,12.583333333333334,21.0,7.0,369.9166666666667,0.0,0.0,0.0,3.0,1.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0
798,2022-03-29,Новосибирск,54,Ж,online,2023-09-01,521,19.0,285661.0,15034.78947368421,38.0,2.0,14.0,224939.0,16067.07142857143,3.0,86623.0,4.0,97307.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
800,2022-02-05,Челябинск,33,Ж,card,2023-09-01,573,20.0,299397.0,14969.85,39.0,8.0,8.0,138407.0,17300.875,0.0,0.0,0.0,0.0,124.0,14.0,207.0,14.785714285714286,33.0,8.0,372.7142857142857,0.0,0.0,0.0,4.0,10.0,1.0,47.0,2.0,3.5,7.0,1.0,45.0,0
801,2022-11-28,Санкт-Петербург,67,M,card,2023-09-01,277,1.0,1586.0,1586.0,2.0,0.0,1.0,1586.0,1586.0,0.0,0.0,0.0,0.0,348.0,24.0,317.0,13.208333333333334,49.0,11.0,249.95833333333334,4.0,8.0,2.0,13.0,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1
802,2023-06-29,Екатеринбург,66,M,online,2023-09-01,64,9.0,98723.0,10969.222222222223,15.0,3.0,5.0,50599.0,10119.8,0.0,0.0,1.0,10589.0,61.0,19.0,253.0,13.31578947368421,44.0,13.0,350.89473684210526,1.0,2.0,1.0,9.0,21.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,1
803,2023-07-23,Красноярск,34,M,card,2023-09-01,40,2.0,13474.0,6737.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,309.0,12.36,42.0,11.0,325.04,6.0,9.0,4.0,10.0,16.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1
804,2022-10-09,Нижний Новгород,19,M,cash,2023-09-01,327,13.0,187556.0,14427.384615384615,26.0,1.0,8.0,144805.0,18100.625,0.0,0.0,2.0,34642.0,51.0,17.0,229.0,13.470588235294118,43.0,11.0,336.8235294117647,2.0,6.0,1.0,7.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0
805,2023-01-31,Нижний Новгород,63,M,online,2023-09-01,213,19.0,363154.0,19113.36842105263,40.0,6.0,11.0,189759.0,17250.81818181818,0.0,0.0,1.0,26817.0,44.0,8.0,99.0,12.375,12.0,4.0,243.875,1.0,1.0,1.0,3.0,4.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0
806,2022-07-28,Челябинск,28,Ж,online,2023-09-01,400,3.0,32447.0,10815.666666666666,3.0,0.0,3.0,32447.0,10815.666666666666,0.0,0.0,0.0,0.0,132.0,9.0,91.0,10.11111111111111,19.0,3.0,206.88888888888889,1.0,2.0,0.0,1.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,1
807,2022-01-24,Омск,50,Ж,online,2023-09-01,585,9.0,163735.0,18192.777777777777,19.0,5.0,3.0,55019.0,18339.666666666668,0.0,0.0,1.0,25983.0,33.0,19.0,248.0,13.052631578947368,35.0,10.0,358.6842105263158,3.0,6.0,2.0,8.0,17.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1
810,2022-05-03,Москва,57,Ж,card,2023-09-01,486,14.0,258202.0,18443.0,33.0,2.0,9.0,186784.0,20753.777777777777,1.0,23396.0,1.0,23396.0,25.0,19.0,281.0,14.789473684210526,29.0,4.0,359.89473684210526,0.0,0.0,0.0,2.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0
811,2023-05-01,Омск,67,M,card,2023-09-01,123,1.0,10419.0,10419.0,3.0,0.0,1.0,10419.0,10419.0,0.0,0.0,0.0,0.0,298.0,25.0,318.0,12.72,45.0,12.0,315.84,6.0,15.0,3.0,12.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1
814,2023-01-11,Санкт-Петербург,42,M,cash,2023-09-01,233,7.0,164777.0,23539.571428571428,18.0,2.0,5.0,143616.0,28723.2,0.0,0.0,0.0,0.0,257.0,5.0,56.0,11.2,12.0,2.0,263.8,0.0,0.0,0.0,1.0,1.0,0.0,34.0,2.0,2.5,5.0,0.0,465.0,1
815,2023-08-22,Москва,34,M,online,2023-09-01,10,11.0,146482.0,13316.545454545454,22.0,3.0,7.0,76886.0,10983.714285714286,0.0,0.0,0.0,0.0,154.0,7.0,72.0,10.285714285714286,14.0,4.0,207.57142857142858,2.0,4.0,1.0,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
816,2023-07-26,Омск,21,Ж,online,2023-09-01,37,4.0,102133.0,25533.25,10.0,0.0,3.0,63442.0,21147.333333333332,0.0,0.0,1.0,28398.0,51.0,3.0,52.0,17.333333333333332,2.0,1.0,454.6666666666667,0.0,0.0,0.0,1.0,2.0,1.0,58.0,2.0,4.0,9.0,0.0,311.0,0
817,2022-05-23,Екатеринбург,76,Ж,cash,2023-09-01,466,3.0,56249.0,18749.666666666668,5.0,0.0,3.0,56249.0,18749.666666666668,0.0,0.0,0.0,0.0,229.0,11.0,147.0,13.363636363636363,25.0,4.0,309.3636363636364,2.0,7.0,1.0,5.0,14.0,2.0,20.0,2.0,3.5,7.0,2.0,17.0,1
820,2022-11-07,Волгоград,23,M,online,2023-09-01,298,31.0,561100.0,18100.0,74.0,9.0,17.0,337036.0,19825.647058823528,0.0,0.0,0.0,0.0,103.0,11.0,129.0,11.727272727272727,21.0,3.0,260.1818181818182,0.0,0.0,0.0,2.0,6.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0
821,2023-05-27,Ростов-на-Дону,41,M,cash,2023-09-01,97,2.0,31398.0,15699.0,4.0,1.0,1.0,19434.0,19434.0,0.0,0.0,0.0,0.0,306.0,9.0,96.0,10.666666666666666,27.0,6.0,304.3333333333333,0.0,0.0,0.0,4.0,15.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,1
822,2022-04-21,Омск,58,M,cash,2023-09-01,498,6.0,121783.0,20297.166666666668,16.0,0.0,6.0,121783.0,20297.166666666668,1.0,31206.0,1.0,31206.0,14.0,19.0,237.0,12.473684210526315,39.0,10.0,294.42105263157896,2.0,0.0,0.0,8.0,18.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1
823,2023-07-13,Челябинск,56,Ж,card,2023-09-01,50,17.0,375685.0,22099.117647058825,37.0,3.0,11.0,229334.0,20848.545454545456,0.0,0.0,1.0,18249.0,60.0,25.0,317.0,12.68,60.0,19.0,309.52,5.0,14.0,4.0,11.0,26.0,7.0,5.0,1.0,3.0,9.0,1.0,48.0,0
824,2022-09-04,Казань,33,Ж,card,2023-09-01,362,2.0,14212.0,7106.0,2.0,0.0,1.0,9897.0,9897.0,1.0,9897.0,1.0,9897.0,7.0,9.0,143.0,15.88888888888889,21.0,5.0,472.6666666666667,3.0,4.0,1.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
825,2022-03-03,Омск,38,Ж,online,2023-09-01,547,18.0,366900.0,20383.333333333332,38.0,4.0,9.0,178022.0,19780.222222222223,0.0,0.0,1.0,37575.0,71.0,12.0,172.0,14.333333333333334,16.0,6.0,332.9166666666667,2.0,1.0,1.0,5.0,7.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0
826,2023-05-09,Казань,30,Ж,card,2023-09-01,115,3.0,33942.0,11314.0,5.0,0.0,3.0,33942.0,11314.0,1.0,14944.0,1.0,14944.0,14.0,13.0,153.0,11.76923076923077,28.0,4.0,230.15384615384616,2.0,7.0,0.0,5.0,14.0,3.0,17.0,1.0,5.0,10.0,0.0,531.0,1
827,2022-03-16,Красноярск,67,Ж,online,2023-09-01,534,1.0,13293.0,13293.0,3.0,0.0,1.0,13293.0,13293.0,0.0,0.0,0.0,0.0,335.0,23.0,389.0,16.91304347826087,44.0,9.0,485.8695652173913,5.0,9.0,1.0,10.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1
828,2022-08-08,Красноярск,72,Ж,card,2023-09-01,389,20.0,284910.0,14245.5,40.0,2.0,14.0,203387.0,14527.642857142857,1.0,555.0,2.0,13439.0,29.0,14.0,192.0,13.714285714285714,35.0,3.0,414.5,2.0,7.0,1.0,5.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0
831,2023-06-03,Красноярск,56,Ж,cash,2023-09-01,90,31.0,642169.0,20715.129032258064,65.0,7.0,18.0,333743.0,18541.277777777777,1.0,38235.0,4.0,78617.0,29.0,24.0,303.0,12.625,40.0,11.0,252.16666666666666,3.0,3.0,2.0,5.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0
832,2022-10-21,Новосибирск,35,M,card,2023-09-01,315,4.0,74721.0,18680.25,10.0,1.0,3.0,64314.0,21438.0,0.0,0.0,0.0,0.0,289.0,5.0,56.0,11.2,13.0,3.0,298.2,1.0,3.0,1.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1
834,2022-09-23,Волгоград,43,M,online,2023-09-01,343,13.0,275300.0,21176.923076923078,27.0,4.0,7.0,137080.0,19582.85714285714,0.0,0.0,0.0,0.0,191.0,1.0,9.0,9.0,0.0,0.0,234.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0
835,2022-11-02,Воронеж,22,Ж,card,2023-09-01,303,19.0,354853.0,18676.473684210527,32.0,7.0,9.0,172725.0,19191.666666666668,1.0,13497.0,3.0,86781.0,30.0,11.0,135.0,12.272727272727273,20.0,7.0,322.27272727272725,0.0,0.0,0.0,4.0,8.0,4.0,51.0,0.0,0.0,0.0,0.0,0.0,0
836,2022-04-08,Москва,47,M,card,2023-09-01,511,17.0,339348.0,19961.647058823528,39.0,4.0,10.0,193291.0,19329.1,1.0,43857.0,1.0,43857.0,24.0,6.0,59.0,9.833333333333334,11.0,2.0,224.66666666666666,0.0,0.0,0.0,2.0,4.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0
838,2023-07-11,Екатеринбург,37,M,online,2023-09-01,52,15.0,235651.0,15710.066666666668,30.0,2.0,10.0,155528.0,15552.8,1.0,10959.0,1.0,10959.0,21.0,6.0,78.0,13.0,13.0,3.0,347.8333333333333,0.0,0.0,0.0,2.0,6.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0
840,2022-09-29,Омск,36,M,cash,2023-09-01,337,21.0,324697.0,15461.761904761905,40.0,5.0,15.0,232122.0,15474.8,0.0,0.0,1.0,25365.0,71.0,13.0,155.0,11.923076923076923,23.0,7.0,266.6923076923077,3.0,6.0,1.0,4.0,9.0,1.0,15.0,1.0,2.0,5.0,0.0,409.0,1
842,2022-06-19,Санкт-Петербург,32,Ж,online,2023-09-01,439,13.0,195685.0,15052.692307692309,30.0,2.0,8.0,141579.0,17697.375,0.0,0.0,3.0,69590.0,31.0,25.0,317.0,12.68,48.0,11.0,288.24,2.0,4.0,0.0,12.0,26.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0
843,2022-10-12,Екатеринбург,52,M,card,2023-09-01,324,8.0,112997.0,14124.625,13.0,3.0,5.0,79083.0,15816.6,0.0,0.0,0.0,0.0,117.0,23.0,363.0,15.782608695652174,53.0,12.0,394.7826086956522,6.0,11.0,3.0,9.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
844,2022-01-27,Омск,55,Ж,online,2023-09-01,582,6.0,95038.0,15839.666666666666,10.0,1.0,5.0,81963.0,16392.6,0.0,0.0,0.0,0.0,128.0,3.0,48.0,16.0,5.0,1.0,350.6666666666667,2.0,2.0,0.0,2.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0
845,2022-01-24,Воронеж,40,M,card,2023-09-01,585,10.0,67641.0,6764.1,17.0,4.0,4.0,32717.0,8179.25,0.0,0.0,1.0,1320.0,48.0,11.0,144.0,13.090909090909092,21.0,4.0,350.3636363636364,2.0,2.0,0.0,6.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
846,2022-05-29,Новосибирск,50,Ж,cash,2023-09-01,460,21.0,393367.0,18731.761904761905,44.0,6.0,10.0,201517.0,20151.7,0.0,0.0,0.0,0.0,136.0,14.0,234.0,16.714285714285715,23.0,9.0,403.14285714285717,0.0,0.0,0.0,4.0,8.0,4.0,41.0,1.0,1.0,6.0,0.0,132.0,0
847,2022-09-14,Нижний Новгород,33,M,cash,2023-09-01,352,8.0,173606.0,21700.75,19.0,0.0,4.0,84093.0,21023.25,1.0,6792.0,1.0,6792.0,23.0,15.0,203.0,13.533333333333333,23.0,5.0,364.6,3.0,3.0,0.0,6.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1
848,2022-06-13,Санкт-Петербург,49,Ж,cash,2023-09-01,445,30.0,438403.0,14613.433333333332,55.0,6.0,18.0,311038.0,17279.88888888889,1.0,24262.0,6.0,75996.0,20.0,8.0,114.0,14.25,12.0,2.0,288.0,1.0,2.0,0.0,1.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0
849,2022-07-06,Москва,57,Ж,card,2023-09-01,422,18.0,262360.0,14575.555555555555,31.0,6.0,11.0,170972.0,15542.90909090909,0.0,0.0,1.0,9904.0,52.0,6.0,85.0,14.166666666666666,11.0,2.0,288.6666666666667,0.0,0.0,0.0,3.0,7.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0
851,2023-04-05,Красноярск,53,M,cash,2023-09-01,149,2.0,77661.0,38830.5,6.0,1.0,1.0,43824.0,43824.0,1.0,43824.0,1.0,43824.0,25.0,24.0,331.0,13.791666666666666,58.0,16.0,339.9166666666667,3.0,8.0,1.0,7.0,18.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1
852,2022-02-13,Красноярск,42,Ж,cash,2023-09-01,565,16.0,268656.0,16791.0,34.0,4.0,8.0,123813.0,15476.625,1.0,9920.0,2.0,31517.0,5.0,7.0,94.0,13.428571428571429,20.0,5.0,295.57142857142856,1.0,3.0,1.0,3.0,8.0,2.0,0.0,1.0,3.0,10.0,0.0,306.0,0
853,2023-02-19,Санкт-Петербург,38,Ж,card,2023-09-01,194,10.0,108121.0,10812.1,20.0,3.0,4.0,51797.0,12949.25,0.0,0.0,0.0,0.0,185.0,7.0,103.0,14.714285714285714,15.0,1.0,459.7142857142857,2.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0
854,2023-04-18,Воронеж,25,Ж,online,2023-09-01,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,16.0,11.0,3.0,469.3333333333333,1.0,4.0,1.0,2.0,8.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,1
855,2023-06-20,Санкт-Петербург,23,M,online,2023-09-01,73,17.0,269440.0,15849.411764705883,31.0,5.0,9.0,140918.0,15657.555555555555,0.0,0.0,1.0,8769.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
856,2022-11-28,Новосибирск,62,M,online,2023-09-01,277,11.0,219266.0,19933.272727272728,23.0,2.0,7.0,147245.0,21035.0,1.0,14260.0,2.0,24373.0,10.0,21.0,286.0,13.619047619047619,42.0,11.0,344.1904761904762,1.0,4.0,0.0,8.0,13.0,2.0,1.0,2.0,4.0,12.0,1.0,40.0,0
857,2023-07-25,Новосибирск,21,M,online,2023-09-01,38,25.0,423730.0,16949.2,48.0,4.0,17.0,283861.0,16697.70588235294,1.0,12585.0,1.0,12585.0,29.0,7.0,90.0,12.857142857142858,17.0,5.0,278.57142857142856,1.0,2.0,1.0,3.0,4.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0
858,2022-05-21,Москва,61,M,online,2023-09-01,468,14.0,186352.0,13310.857142857143,22.0,1.0,11.0,133477.0,12134.272727272728,2.0,13420.0,2.0,13420.0,18.0,19.0,286.0,15.052631578947368,40.0,9.0,410.57894736842104,1.0,4.0,1.0,7.0,16.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0
859,2022-06-06,Ростов-на-Дону,28,M,cash,2023-09-01,452,28.0,369037.0,13179.892857142857,44.0,4.0,20.0,261533.0,13076.65,0.0,0.0,1.0,12083.0,70.0,14.0,213.0,15.214285714285714,33.0,6.0,416.2142857142857,1.0,2.0,0.0,4.0,6.0,1.0,2.0,2.0,3.0,12.0,0.0,185.0,0
860,2023-01-01,Москва,77,M,card,2023-09-01,243,18.0,264427.0,14690.388888888889,34.0,2.0,13.0,170261.0,13097.0,1.0,2974.0,3.0,22392.0,4.0,18.0,236.0,13.11111111111111,42.0,11.0,323.72222222222223,3.0,10.0,2.0,5.0,15.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0
861,2022-09-03,Волгоград,65,M,card,2023-09-01,363,2.0,16425.0,8212.5,2.0,1.0,1.0,4858.0,4858.0,0.0,0.0,0.0,0.0,451.0,18.0,220.0,12.222222222222221,39.0,11.0,263.22222222222223,2.0,7.0,1.0,5.0,16.0,4.0,25.0,1.0,4.0,0.0,0.0,455.0,1
863,2023-04-06,Новосибирск,74,M,card,2023-09-01,148,7.0,183628.0,26232.571428571428,17.0,2.0,5.0,145576.0,29115.2,0.0,0.0,0.0,0.0,196.0,22.0,287.0,13.045454545454545,49.0,12.0,348.0,3.0,7.0,2.0,6.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1
864,2022-01-21,Санкт-Петербург,62,Ж,card,2023-09-01,588,3.0,48212.0,16070.666666666666,7.0,0.0,3.0,48212.0,16070.666666666666,0.0,0.0,0.0,0.0,150.0,14.0,181.0,12.928571428571429,27.0,9.0,298.57142857142856,2.0,3.0,1.0,9.0,18.0,6.0,14.0,2.0,3.0,7.5,1.0,47.0,1
865,2023-05-09,Нижний Новгород,40,M,online,2023-09-01,115,8.0,114916.0,14364.5,18.0,1.0,6.0,76018.0,12669.666666666666,0.0,0.0,0.0,0.0,94.0,12.0,164.0,13.666666666666666,21.0,4.0,362.5833333333333,1.0,1.0,1.0,4.0,7.0,1.0,4.0,3.0,4.666666666666667,11.0,0.0,217.0,0
866,2023-05-22,Екатеринбург,64,Ж,card,2023-09-01,102,14.0,263355.0,18811.071428571428,32.0,3.0,6.0,82071.0,13678.5,0.0,0.0,0.0,0.0,170.0,21.0,279.0,13.285714285714286,51.0,14.0,318.5238095238095,1.0,4.0,1.0,6.0,19.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1
867,2022-03-22,Екатеринбург,18,M,online,2023-09-01,528,1.0,10957.0,10957.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,224.0,10.666666666666666,47.0,13.0,264.7142857142857,0.0,0.0,0.0,6.0,16.0,3.0,30.0,2.0,1.5,13.0,0.0,498.0,1
