order_id,customer_id,order_date,product_name,category,quantity,price,amount,status,delivery_days
7498,457,2023-08-09,Смартфон X100,food,3,4355.00,13065.00,returned,0
7499,457,2022-06-07,Кофе молотый 500г,toys,1,12412.00,12412.00,delivered,3
7500,457,2022-07-09,Кроссовки беговые,books,2,8189.00,16378.00,cancelled,0
7501,457,2022-03-30,Шампунь для волос,beauty,2,5773.00,11546.00,delivered,3
7502,457,2022-02-09,Кроссовки беговые,beauty,2,14702.00,29404.00,cancelled,0
7503,457,2024-02-18,Кофе молотый 500г,home,1,2754.00,2754.00,cancelled,0
7504,457,2023-11-21,Монитор 27 дюймов,electronics,2,4549.00,9098.00,delivered,2
7505,457,2024-01-13,Игрушка мягкая,toys,1,10983.00,10983.00,cancelled,0
7506,457,2024-01-16,Кофе молотый 500г,home,2,4445.00,8890.00,delivered,9
7507,457,2024-02-25,Беспроводные наушники,electronics,2,6030.00,12060.00,cancelled,0
7508,457,2022-02-24,Книга 'Мастер и Маргарита',food,2,8714.00,17428.00,delivered,9
7509,457,2023-12-20,Джинсы классические,electronics,1,2240.00,2240.00,delivered,8
7510,457,2023-07-31,Джинсы классические,beauty,1,3231.00,3231.00,returned,0
7511,457,2022-10-11,Кофе молотый 500г,home,2,2871.00,5742.00,delivered,9
7512,457,2022-03-03,Смартфон X100,electronics,1,867.00,867.00,delivered,10
7513,457,2023-10-27,Конструктор Lego,food,3,11109.00,33327.00,returned,0
7514,457,2024-02-15,Футболка хлопок,toys,1,7510.00,7510.00,returned,0
7515,457,2023-07-07,Книга 'Мастер и Маргарита',toys,2,14659.00,29318.00,cancelled,0
7516,457,2023-01-06,Футболка хлопок,books,1,11290.00,11290.00,delivered,2
7517,457,2022-12-25,Конструктор Lego,home,2,5750.00,11500.00,delivered,1
7518,457,2024-03-11,Видеокарта RTX,books,2,11584.00,23168.00,delivered,10
7519,457,2022-05-11,Пылесос робот,home,2,1259.00,2518.00,cancelled,0
7520,457,2024-02-29,Пылесос робот,books,1,13110.00,13110.00,delivered,7
7521,457,2023-10-02,Игрушка мягкая,clothing,1,4027.00,4027.00,delivered,10
7522,457,2023-02-09,Джинсы классические,home,3,9799.00,29397.00,cancelled,0
7523,457,2022-11-30,Футболка хлопок,electronics,1,11387.00,11387.00,returned,0
7524,457,2022-06-25,Электрический чайник,beauty,3,12450.00,37350.00,returned,0
7525,457,2024-03-13,Набор кухонных ножей,books,3,9112.00,27336.00,cancelled,0
7526,457,2023-07-09,Йогуртница,beauty,3,14685.00,44055.00,delivered,9
7527,458,2024-03-14,Футболка хлопок,electronics,3,15211.00,45633.00,delivered,8
7528,458,2023-06-19,Книга 'Мастер и Маргарита',beauty,3,12880.00,38640.00,cancelled,0
7529,458,2022-03-24,Смартфон X100,food,3,766.00,2298.00,delivered,8
7530,458,2022-01-12,Электрический чайник,beauty,2,12616.00,25232.00,delivered,4
7531,458,2023-02-13,Книга 'Мастер и Маргарита',books,2,593.00,1186.00,delivered,2
7532,458,2022-10-11,Футболка хлопок,books,2,5345.00,10690.00,delivered,4
7533,458,2022-09-30,Футболка хлопок,toys,2,8880.00,17760.00,delivered,6
7534,458,2024-01-06,Игрушка мягкая,beauty,2,9141.00,18282.00,delivered,5
7535,458,2022-02-23,Видеокарта RTX,books,3,5616.00,16848.00,cancelled,0
7536,458,2023-06-29,Конструктор Lego,electronics,2,696.00,1392.00,delivered,2
7537,458,2023-10-30,Беспроводные наушники,toys,3,13089.00,39267.00,cancelled,0
7538,458,2023-01-18,Шампунь для волос,toys,3,9422.00,28266.00,delivered,9
7539,458,2023-11-04,Книга 'Мастер и Маргарита',clothing,2,4298.00,8596.00,returned,0
7540,458,2023-03-02,Игрушка мягкая,books,1,10015.00,10015.00,returned,0
7541,458,2022-09-11,Набор кухонных ножей,clothing,2,11816.00,23632.00,cancelled,0
7542,458,2024-02-28,Йогуртница,clothing,2,3359.00,6718.00,delivered,10
7543,458,2023-05-20,Книга 'Мастер и Маргарита',electronics,2,13518.00,27036.00,cancelled,0
7544,458,2022-12-24,Кроссовки беговые,toys,2,10470.00,20940.00,delivered,8
7545,458,2023-09-14,Набор кухонных ножей,beauty,3,11239.00,33717.00,cancelled,0
7546,458,2023-06-24,Джинсы классические,toys,2,7229.00,14458.00,delivered,5
7547,458,2022-05-22,Футболка хлопок,clothing,3,608.00,1824.00,returned,0
7548,458,2024-02-29,Набор кухонных ножей,books,3,6439.00,19317.00,cancelled,0
7549,458,2022-04-14,Кофе молотый 500г,home,3,15232.00,45696.00,delivered,2
7550,459,2023-11-26,Ноутбук Pro,food,1,5766.00,5766.00,delivered,9
7551,459,2022-04-30,Кроссовки беговые,books,1,10270.00,10270.00,returned,0
7552,459,2022-08-06,Джинсы классические,electronics,2,1251.00,2502.00,delivered,3
7553,459,2024-02-16,Книга 'Мастер и Маргарита',toys,3,3986.00,11958.00,cancelled,0
7554,459,2022-06-13,Гель для душа,home,1,11263.00,11263.00,delivered,1
7555,459,2023-04-18,Кофе молотый 500г,clothing,2,5227.00,10454.00,cancelled,0
7556,459,2022-07-08,Пылесос робот,food,2,7937.00,15874.00,delivered,3
7557,459,2022-10-04,Монитор 27 дюймов,home,1,1632.00,1632.00,cancelled,0
7558,459,2023-05-28,Йогуртница,books,3,11287.00,33861.00,cancelled,0
7559,459,2024-02-09,Йогуртница,food,1,13716.00,13716.00,delivered,3
7560,459,2022-05-12,Гель для душа,clothing,2,4899.00,9798.00,delivered,7
7561,459,2023-05-13,Видеокарта RTX,clothing,1,9002.00,9002.00,cancelled,0
7562,459,2023-01-27,Видеокарта RTX,toys,1,1089.00,1089.00,delivered,10
7563,459,2023-06-03,Книга 'Мастер и Маргарита',books,1,12393.00,12393.00,delivered,8
7564,459,2022-12-26,Видеокарта RTX,home,1,3206.00,3206.00,delivered,7
7565,459,2022-10-08,Электрический чайник,electronics,3,6314.00,18942.00,delivered,7
7566,459,2023-05-08,Пылесос робот,food,3,7619.00,22857.00,returned,0
7567,459,2022-04-23,Электрический чайник,home,3,4862.00,14586.00,cancelled,0
7568,459,2022-12-21,Гель для душа,clothing,1,9561.00,9561.00,delivered,10
7569,459,2023-03-11,Йогуртница,home,1,10174.00,10174.00,delivered,6
7570,459,2022-02-12,Конструктор Lego,beauty,3,7853.00,23559.00,returned,0
7571,459,2023-06-17,Монитор 27 дюймов,home,1,2115.00,2115.00,delivered,10
7572,459,2023-09-27,Игрушка мягкая,beauty,1,10750.00,10750.00,delivered,8
7573,459,2024-01-22,Кофе молотый 500г,electronics,1,4719.00,4719.00,returned,0
7574,459,2022-07-20,Футболка хлопок,clothing,3,6936.00,20808.00,delivered,3
7575,459,2022-11-25,Йогуртница,home,3,15256.00,45768.00,delivered,7
7576,459,2022-01-05,Видеокарта RTX,electronics,1,5484.00,5484.00,delivered,3
7577,460,2023-08-12,Видеокарта RTX,food,3,8336.00,25008.00,returned,0
7578,460,2022-05-16,Кроссовки беговые,beauty,3,6662.00,19986.00,delivered,8
7579,460,2023-05-13,Кроссовки беговые,home,2,4908.00,9816.00,returned,0
7580,460,2023-07-26,Футболка хлопок,toys,3,8231.00,24693.00,returned,0
7581,461,2022-01-27,Монитор 27 дюймов,home,1,1196.00,1196.00,delivered,2
7582,461,2022-07-31,Ноутбук Pro,beauty,1,2436.00,2436.00,delivered,4
7583,461,2022-02-17,Футболка хлопок,home,2,2278.00,4556.00,returned,0
7584,461,2022-08-19,Гель для душа,food,2,7892.00,15784.00,delivered,4
7585,461,2022-06-25,Беспроводные наушники,food,2,7627.00,15254.00,delivered,4
7586,461,2023-07-22,Джинсы классические,home,2,1858.00,3716.00,delivered,7
7587,461,2023-09-05,Смартфон X100,electronics,1,5532.00,5532.00,delivered,5
7588,461,2022-11-03,Смартфон X100,food,3,7034.00,21102.00,cancelled,0
7589,461,2023-03-13,Шампунь для волос,beauty,1,11658.00,11658.00,delivered,1
7590,461,2022-07-09,Конструктор Lego,electronics,2,1592.00,3184.00,cancelled,0
7591,461,2022-08-21,Беспроводные наушники,toys,3,11219.00,33657.00,cancelled,0
7592,461,2023-10-10,Шампунь для волос,clothing,1,9260.00,9260.00,returned,0
7593,461,2023-09-17,Ноутбук Pro,food,1,7309.00,7309.00,delivered,10
7594,461,2022-11-10,Джинсы классические,electronics,2,1062.00,2124.00,delivered,9
7595,461,2022-05-08,Гель для душа,beauty,3,13267.00,39801.00,delivered,9
7596,461,2023-01-26,Кофе молотый 500г,books,2,8829.00,17658.00,delivered,4
7597,461,2022-06-16,Джинсы классические,electronics,3,5769.00,17307.00,delivered,9
7598,461,2023-03-22,Пылесос робот,books,2,12707.00,25414.00,delivered,3
7599,461,2022-07-14,Шампунь для волос,electronics,2,5423.00,10846.00,returned,0
7600,462,2022-01-24,Футболка хлопок,home,2,10183.00,20366.00,cancelled,0
7601,462,2022-10-13,Набор кухонных ножей,clothing,3,12696.00,38088.00,delivered,5
7602,462,2022-03-04,Джинсы классические,electronics,1,568.00,568.00,returned,0
7603,462,2023-03-03,Беспроводные наушники,beauty,3,10949.00,32847.00,delivered,6
7604,462,2022-03-01,Конструктор Lego,toys,3,517.00,1551.00,returned,0
7605,462,2023-12-09,Конструктор Lego,food,3,6221.00,18663.00,delivered,5
7606,462,2023-10-29,Шампунь для волос,books,2,2245.00,4490.00,cancelled,0
7607,462,2022-03-05,Конструктор Lego,beauty,1,3487.00,3487.00,returned,0
7608,462,2022-05-30,Набор кухонных ножей,home,3,5122.00,15366.00,delivered,6
7609,462,2023-07-27,Шампунь для волос,books,2,12626.00,25252.00,delivered,3
7610,462,2023-11-16,Набор кухонных ножей,food,3,14839.00,44517.00,delivered,2
7611,462,2023-09-19,Электрический чайник,clothing,3,2394.00,7182.00,delivered,6
7612,463,2022-08-16,Джинсы классические,toys,2,6999.00,13998.00,delivered,9
7613,463,2022-06-16,Книга 'Мастер и Маргарита',books,2,11593.00,23186.00,returned,0
7614,463,2023-02-05,Гель для душа,toys,1,1205.00,1205.00,delivered,2
7615,465,2022-07-02,Электрический чайник,clothing,3,11045.00,33135.00,delivered,7
7616,465,2022-08-18,Ноутбук Pro,home,3,8014.00,24042.00,delivered,8
7617,465,2023-04-03,Гель для душа,electronics,2,7331.00,14662.00,delivered,2
7618,465,2022-10-04,Джинсы классические,food,1,15318.00,15318.00,cancelled,0
7619,465,2022-11-28,Шампунь для волос,electronics,3,10502.00,31506.00,delivered,4
7620,465,2023-01-26,Кроссовки беговые,electronics,3,5564.00,16692.00,cancelled,0
7621,465,2022-01-19,Пылесос робот,food,1,5352.00,5352.00,cancelled,0
7622,465,2022-05-22,Видеокарта RTX,food,3,3225.00,9675.00,returned,0
7623,465,2024-01-08,Футболка хлопок,home,1,4159.00,4159.00,delivered,9
7624,465,2023-02-15,Беспроводные наушники,clothing,3,4358.00,13074.00,delivered,6
7625,465,2023-11-11,Электрический чайник,books,1,5509.00,5509.00,cancelled,0
7626,465,2023-10-11,Книга 'Мастер и Маргарита',food,1,4434.00,4434.00,delivered,7
7627,465,2022-06-09,Ноутбук Pro,electronics,3,6222.00,18666.00,delivered,2
7628,465,2022-07-08,Конструктор Lego,clothing,3,14392.00,43176.00,returned,0
7629,465,2023-02-18,Кофе молотый 500г,clothing,1,11476.00,11476.00,delivered,7
7630,465,2023-10-09,Беспроводные наушники,home,3,7379.00,22137.00,delivered,2
7631,465,2022-05-02,Набор кухонных ножей,toys,3,8026.00,24078.00,delivered,8
7632,465,2023-09-29,Шампунь для волос,toys,2,11401.00,22802.00,delivered,4
7633,465,2023-10-24,Шампунь для волос,clothing,1,2692.00,2692.00,delivered,7
7634,465,2022-11-21,Набор кухонных ножей,toys,1,4163.00,4163.00,returned,0
7635,465,2023-11-06,Йогуртница,electronics,2,11787.00,23574.00,delivered,5
7636,465,2023-02-11,Шампунь для волос,toys,3,5407.00,16221.00,delivered,8
7637,465,2023-01-11,Монитор 27 дюймов,electronics,2,11608.00,23216.00,returned,0
7638,465,2022-04-10,Набор кухонных ножей,electronics,3,10410.00,31230.00,delivered,5
7639,465,2023-04-26,Электрический чайник,clothing,2,11134.00,22268.00,delivered,1
7640,465,2022-08-27,Ноутбук Pro,home,2,8846.00,17692.00,delivered,6
7641,465,2023-01-10,Конструктор Lego,clothing,2,10169.00,20338.00,returned,0
7642,465,2023-09-06,Набор кухонных ножей,books,1,2156.00,2156.00,delivered,9
7643,466,2023-01-03,Пылесос робот,toys,1,15496.00,15496.00,delivered,8
7644,466,2023-10-27,Ноутбук Pro,food,3,13265.00,39795.00,delivered,7
7645,466,2022-06-13,Кроссовки беговые,books,1,10153.00,10153.00,delivered,9
7646,466,2023-01-12,Конструктор Lego,food,3,6384.00,19152.00,delivered,3
7647,466,2022-09-15,Электрический чайник,food,3,6612.00,19836.00,cancelled,0
7648,466,2023-11-17,Конструктор Lego,beauty,2,3110.00,6220.00,delivered,9
7649,466,2023-02-11,Смартфон X100,home,3,6697.00,20091.00,returned,0
7650,466,2022-08-05,Набор кухонных ножей,food,3,7292.00,21876.00,delivered,1
7651,466,2022-02-15,Беспроводные наушники,electronics,1,3708.00,3708.00,returned,0
7652,466,2024-01-22,Шампунь для волос,food,3,11613.00,34839.00,delivered,6
7653,466,2022-02-22,Книга 'Мастер и Маргарита',beauty,2,3201.00,6402.00,delivered,8
7654,467,2023-05-02,Кроссовки беговые,home,3,9062.00,27186.00,delivered,8
7655,467,2023-03-10,Видеокарта RTX,clothing,2,2720.00,5440.00,delivered,2
7656,467,2022-12-10,Футболка хлопок,electronics,2,9827.00,19654.00,delivered,5
7657,467,2023-07-15,Кофе молотый 500г,books,3,10064.00,30192.00,delivered,7
7658,467,2024-01-08,Электрический чайник,clothing,2,673.00,1346.00,delivered,10
7659,468,2022-04-02,Игрушка мягкая,beauty,3,7475.00,22425.00,delivered,8
7660,468,2022-03-15,Пылесос робот,beauty,3,9992.00,29976.00,delivered,6
7661,468,2024-03-18,Игрушка мягкая,books,3,2341.00,7023.00,delivered,4
7662,468,2022-03-27,Смартфон X100,food,3,9053.00,27159.00,delivered,6
7663,469,2022-03-20,Книга 'Мастер и Маргарита',home,3,11422.00,34266.00,delivered,6
7664,469,2023-10-03,Пылесос робот,electronics,2,15292.00,30584.00,cancelled,0
7665,469,2024-03-05,Набор кухонных ножей,home,2,14632.00,29264.00,delivered,7
7666,469,2024-02-26,Пылесос робот,toys,1,7001.00,7001.00,returned,0
7667,469,2022-06-22,Шампунь для волос,books,2,7029.00,14058.00,delivered,3
7668,469,2022-01-19,Джинсы классические,electronics,1,4839.00,4839.00,cancelled,0
7669,469,2024-01-30,Джинсы классические,beauty,2,10151.00,20302.00,cancelled,0
7670,469,2022-11-20,Монитор 27 дюймов,books,3,11585.00,34755.00,delivered,1
7671,469,2023-07-05,Шампунь для волос,food,2,12128.00,24256.00,delivered,10
7672,469,2023-09-30,Гель для душа,electronics,2,4967.00,9934.00,returned,0
7673,469,2022-05-27,Джинсы классические,clothing,2,1821.00,3642.00,delivered,1
7674,469,2022-06-04,Монитор 27 дюймов,electronics,1,12090.00,12090.00,delivered,7
7675,469,2022-10-15,Гель для душа,home,1,10461.00,10461.00,returned,0
7676,469,2022-04-26,Джинсы классические,toys,3,14186.00,42558.00,delivered,8
7677,469,2024-01-01,Конструктор Lego,home,3,11127.00,33381.00,delivered,1
7678,469,2022-03-17,Конструктор Lego,beauty,1,7746.00,7746.00,delivered,3
7679,469,2023-11-21,Йогуртница,toys,2,13646.00,27292.00,delivered,9
7680,469,2022-05-31,Ноутбук Pro,electronics,3,9627.00,28881.00,delivered,9
7681,469,2023-05-05,Беспроводные наушники,electronics,2,4075.00,8150.00,returned,0
7682,469,2023-07-14,Беспроводные наушники,home,1,7495.00,7495.00,delivered,8
7683,469,2022-08-02,Йогуртница,electronics,2,7163.00,14326.00,delivered,9
7684,469,2024-01-03,Шампунь для волос,books,3,11547.00,34641.00,delivered,10
7685,469,2023-11-11,Джинсы классические,beauty,1,11371.00,11371.00,delivered,1
7686,469,2022-04-22,Книга 'Мастер и Маргарита',beauty,2,3705.00,7410.00,delivered,9
7687,469,2022-11-03,Электрический чайник,beauty,3,6309.00,18927.00,delivered,2
7688,469,2022-07-24,Футболка хлопок,beauty,1,6479.00,6479.00,delivered,3
7689,469,2022-08-26,Ноутбук Pro,food,3,14722.00,44166.00,delivered,7
7690,469,2023-05-14,Гель для душа,food,1,11269.00,11269.00,delivered,10
7691,469,2022-06-04,Йогуртница,clothing,2,2873.00,5746.00,delivered,2
7692,469,2023-12-04,Пылесос робот,home,2,14855.00,29710.00,returned,0
7693,470,2023-05-02,Электрический чайник,toys,3,14204.00,42612.00,delivered,7
7694,470,2022-07-11,Электрический чайник,books,3,13718.00,41154.00,delivered,9
7695,470,2022-05-13,Монитор 27 дюймов,clothing,3,11440.00,34320.00,delivered,5
7696,470,2023-10-21,Йогуртница,home,1,12026.00,12026.00,delivered,8
7697,470,2022-11-19,Набор кухонных ножей,clothing,2,4723.00,9446.00,returned,0
7698,470,2023-08-05,Книга 'Мастер и Маргарита',electronics,3,2187.00,6561.00,cancelled,0
7699,470,2023-06-03,Игрушка мягкая,electronics,1,11395.00,11395.00,delivered,5
7700,470,2023-01-17,Йогуртница,clothing,1,10052.00,10052.00,delivered,6
7701,470,2023-11-23,Смартфон X100,books,1,11891.00,11891.00,delivered,2
7702,470,2022-11-18,Джинсы классические,home,3,12437.00,37311.00,delivered,6
7703,470,2022-05-12,Йогуртница,home,2,2064.00,4128.00,returned,0
7704,470,2022-02-05,Беспроводные наушники,toys,1,11247.00,11247.00,delivered,5
7705,470,2022-12-05,Конструктор Lego,food,3,13308.00,39924.00,delivered,3
7706,470,2023-12-20,Книга 'Мастер и Маргарита',books,2,12668.00,25336.00,delivered,3
7707,470,2023-11-08,Йогуртница,beauty,3,10234.00,30702.00,delivered,2
7708,470,2022-04-26,Монитор 27 дюймов,beauty,3,1440.00,4320.00,delivered,10
7709,470,2023-03-04,Кроссовки беговые,clothing,1,3496.00,3496.00,cancelled,0
7710,470,2023-06-13,Джинсы классические,food,3,3434.00,10302.00,delivered,3
7711,470,2022-05-26,Смартфон X100,home,1,1801.00,1801.00,returned,0
7712,470,2023-12-16,Шампунь для волос,electronics,2,11196.00,22392.00,cancelled,0
7713,470,2023-06-29,Кофе молотый 500г,home,2,14659.00,29318.00,delivered,9
7714,471,2022-02-13,Книга 'Мастер и Маргарита',food,1,12939.00,12939.00,delivered,3
7715,471,2024-02-09,Футболка хлопок,toys,2,6085.00,12170.00,returned,0
7716,471,2023-08-31,Кроссовки беговые,electronics,3,4012.00,12036.00,delivered,3
7717,471,2022-08-31,Игрушка мягкая,books,2,5318.00,10636.00,delivered,2
7718,471,2023-01-29,Беспроводные наушники,beauty,2,6093.00,12186.00,delivered,7
7719,471,2024-01-24,Книга 'Мастер и Маргарита',food,3,1548.00,4644.00,returned,0
7720,471,2023-04-21,Йогуртница,books,2,11583.00,23166.00,delivered,1
7721,471,2024-02-16,Электрический чайник,home,1,7765.00,7765.00,cancelled,0
7722,471,2023-09-22,Пылесос робот,clothing,3,2183.00,6549.00,returned,0
7723,471,2023-02-09,Беспроводные наушники,clothing,1,10070.00,10070.00,delivered,9
7724,471,2022-01-28,Йогуртница,home,1,11381.00,11381.00,returned,0
7725,471,2022-12-17,Смартфон X100,food,1,3530.00,3530.00,delivered,9
7726,471,2022-03-11,Пылесос робот,electronics,2,7464.00,14928.00,delivered,4
7727,471,2023-11-27,Набор кухонных ножей,books,3,6768.00,20304.00,returned,0
7728,471,2022-05-05,Смартфон X100,beauty,2,5550.00,11100.00,delivered,2
7729,471,2023-06-29,Видеокарта RTX,toys,1,2582.00,2582.00,delivered,1
7730,472,2023-06-16,Йогуртница,toys,1,6074.00,6074.00,cancelled,0
7731,472,2022-06-10,Кроссовки беговые,food,2,710.00,1420.00,cancelled,0
7732,472,2022-06-24,Шампунь для волос,toys,3,14985.00,44955.00,delivered,6
7733,472,2023-01-22,Смартфон X100,electronics,2,6939.00,13878.00,returned,0
7734,472,2024-02-01,Игрушка мягкая,beauty,1,9197.00,9197.00,delivered,1
7735,472,2023-12-18,Беспроводные наушники,toys,1,4833.00,4833.00,delivered,9
7736,472,2023-01-12,Шампунь для волос,books,2,1952.00,3904.00,delivered,2
7737,472,2024-02-04,Йогуртница,food,3,4377.00,13131.00,delivered,5
7738,472,2023-06-17,Монитор 27 дюймов,beauty,3,2561.00,7683.00,returned,0
7739,472,2022-06-28,Йогуртница,electronics,1,14084.00,14084.00,delivered,10
7740,472,2023-06-01,Йогуртница,books,3,4151.00,12453.00,delivered,5
7741,472,2023-12-03,Монитор 27 дюймов,home,1,1858.00,1858.00,delivered,10
7742,472,2024-03-16,Смартфон X100,toys,3,4065.00,12195.00,delivered,7
7743,472,2022-02-11,Гель для душа,books,2,4218.00,8436.00,cancelled,0
7744,472,2022-10-07,Футболка хлопок,toys,3,15006.00,45018.00,delivered,4
7745,472,2023-04-07,Монитор 27 дюймов,toys,3,6472.00,19416.00,delivered,5
7746,472,2022-02-04,Кроссовки беговые,clothing,2,12424.00,24848.00,returned,0
7747,472,2023-12-16,Футболка хлопок,clothing,1,1000.00,1000.00,delivered,6
7748,472,2024-01-27,Кроссовки беговые,toys,2,13438.00,26876.00,delivered,4
7749,472,2023-09-07,Набор кухонных ножей,clothing,2,1710.00,3420.00,delivered,1
7750,472,2023-10-06,Ноутбук Pro,home,3,11899.00,35697.00,delivered,6
7751,472,2022-01-10,Игрушка мягкая,clothing,2,1397.00,2794.00,delivered,7
7752,472,2022-09-20,Конструктор Lego,toys,1,10847.00,10847.00,delivered,10
7753,472,2023-08-15,Видеокарта RTX,beauty,2,12057.00,24114.00,delivered,9
7754,472,2023-06-26,Пылесос робот,home,2,12019.00,24038.00,cancelled,0
7755,473,2023-05-27,Электрический чайник,electronics,3,2447.00,7341.00,delivered,1
7756,473,2022-03-06,Конструктор Lego,toys,2,6214.00,12428.00,delivered,9
7757,473,2023-01-19,Шампунь для волос,beauty,1,2991.00,2991.00,delivered,1
7758,473,2023-05-20,Йогуртница,electronics,3,12458.00,37374.00,delivered,3
7759,473,2023-05-22,Набор кухонных ножей,electronics,1,4687.00,4687.00,delivered,9
7760,473,2022-02-28,Пылесос робот,toys,1,7186.00,7186.00,delivered,7
7761,473,2022-11-30,Беспроводные наушники,toys,2,9970.00,19940.00,cancelled,0
7762,473,2022-01-05,Игрушка мягкая,food,3,3150.00,9450.00,returned,0
7763,473,2023-03-14,Электрический чайник,clothing,3,3321.00,9963.00,delivered,3
7764,473,2022-04-02,Игрушка мягкая,electronics,1,5332.00,5332.00,delivered,2
7765,473,2022-06-12,Игрушка мягкая,electronics,3,9752.00,29256.00,delivered,1
7766,473,2023-12-14,Джинсы классические,books,2,5391.00,10782.00,cancelled,0
7767,473,2023-02-02,Игрушка мягкая,clothing,1,7959.00,7959.00,cancelled,0
7768,473,2022-01-29,Футболка хлопок,books,1,15307.00,15307.00,cancelled,0
7769,473,2023-03-05,Монитор 27 дюймов,toys,1,4500.00,4500.00,cancelled,0
7770,473,2023-08-29,Беспроводные наушники,clothing,1,2436.00,2436.00,cancelled,0
7771,473,2022-08-09,Монитор 27 дюймов,beauty,1,11913.00,11913.00,cancelled,0
7772,473,2023-07-14,Гель для душа,books,2,7407.00,14814.00,delivered,9
7773,473,2022-03-04,Джинсы классические,electronics,1,2369.00,2369.00,cancelled,0
7774,473,2023-11-21,Гель для душа,toys,3,1131.00,3393.00,delivered,8
7775,473,2022-10-19,Монитор 27 дюймов,home,3,14466.00,43398.00,returned,0
7776,473,2023-08-05,Джинсы классические,food,3,5322.00,15966.00,returned,0
7777,473,2023-06-04,Шампунь для волос,books,1,3464.00,3464.00,returned,0
7778,473,2023-07-05,Игрушка мягкая,books,2,12294.00,24588.00,cancelled,0
7779,474,2023-06-19,Кроссовки беговые,clothing,1,7582.00,7582.00,delivered,9
7780,474,2023-04-12,Электрический чайник,electronics,2,15083.00,30166.00,delivered,4
7781,474,2024-02-14,Шампунь для волос,home,1,13963.00,13963.00,returned,0
7782,474,2023-03-02,Ноутбук Pro,beauty,1,4829.00,4829.00,returned,0
7783,474,2022-11-22,Электрический чайник,food,3,5689.00,17067.00,delivered,6
7784,474,2022-11-11,Набор кухонных ножей,food,1,13464.00,13464.00,delivered,2
7785,474,2023-11-21,Кроссовки беговые,electronics,3,14359.00,43077.00,returned,0
7786,474,2023-07-23,Йогуртница,food,3,7394.00,22182.00,delivered,2
7787,474,2022-09-17,Монитор 27 дюймов,home,2,14900.00,29800.00,delivered,4
7788,474,2023-02-12,Джинсы классические,toys,2,9901.00,19802.00,cancelled,0
7789,474,2023-10-15,Йогуртница,beauty,3,2458.00,7374.00,delivered,4
7790,474,2022-08-01,Беспроводные наушники,food,2,593.00,1186.00,cancelled,0
7791,474,2023-04-24,Ноутбук Pro,food,1,9747.00,9747.00,delivered,5
7792,474,2023-09-13,Ноутбук Pro,books,1,7805.00,7805.00,cancelled,0
7793,474,2022-07-13,Смартфон X100,home,2,10339.00,20678.00,cancelled,0
7794,474,2022-02-08,Смартфон X100,clothing,2,8049.00,16098.00,cancelled,0
7795,474,2023-12-06,Джинсы классические,toys,1,4413.00,4413.00,delivered,3
7796,474,2023-03-01,Кофе молотый 500г,electronics,1,15483.00,15483.00,returned,0
7797,474,2023-12-15,Пылесос робот,beauty,1,3921.00,3921.00,cancelled,0
7798,474,2023-08-05,Конструктор Lego,home,2,12922.00,25844.00,cancelled,0
7799,474,2022-06-07,Кофе молотый 500г,toys,3,10805.00,32415.00,cancelled,0
7800,474,2023-01-30,Йогуртница,home,2,6170.00,12340.00,cancelled,0
7801,474,2022-11-29,Игрушка мягкая,clothing,2,3871.00,7742.00,cancelled,0
7802,474,2022-06-24,Йогуртница,books,1,8338.00,8338.00,delivered,3
7803,474,2023-12-26,Джинсы классические,books,3,1239.00,3717.00,returned,0
7804,474,2022-04-19,Конструктор Lego,beauty,2,5580.00,11160.00,delivered,5
7805,474,2024-01-04,Йогуртница,electronics,2,1592.00,3184.00,delivered,4
7806,474,2022-12-21,Смартфон X100,books,3,10076.00,30228.00,cancelled,0
7807,474,2023-02-17,Набор кухонных ножей,electronics,3,13694.00,41082.00,delivered,9
7808,474,2023-11-26,Монитор 27 дюймов,beauty,1,927.00,927.00,delivered,2
7809,474,2022-06-20,Электрический чайник,electronics,3,6001.00,18003.00,cancelled,0
7810,474,2023-12-16,Шампунь для волос,home,1,3066.00,3066.00,delivered,10
7811,474,2022-01-27,Смартфон X100,books,1,14686.00,14686.00,returned,0
7812,474,2022-10-03,Гель для душа,food,3,10204.00,30612.00,delivered,4
7813,474,2022-12-20,Игрушка мягкая,toys,2,3794.00,7588.00,delivered,5
7814,474,2023-05-20,Монитор 27 дюймов,food,2,14050.00,28100.00,delivered,6
7815,474,2022-11-09,Книга 'Мастер и Маргарита',toys,1,11285.00,11285.00,cancelled,0
7816,474,2022-10-24,Пылесос робот,electronics,2,8439.00,16878.00,delivered,8
7817,474,2024-02-16,Футболка хлопок,toys,3,13164.00,39492.00,cancelled,0
7818,474,2024-03-05,Конструктор Lego,books,1,1244.00,1244.00,delivered,2
7819,474,2022-09-10,Видеокарта RTX,books,3,14493.00,43479.00,delivered,1
7820,474,2022-11-18,Пылесос робот,toys,3,14868.00,44604.00,delivered,5
7821,474,2023-09-27,Кофе молотый 500г,electronics,3,2359.00,7077.00,delivered,9
7822,474,2022-09-08,Кроссовки беговые,clothing,1,8851.00,8851.00,delivered,1
7823,475,2022-01-03,Монитор 27 дюймов,clothing,2,2022.00,4044.00,returned,0
7824,475,2022-05-29,Ноутбук Pro,clothing,1,2193.00,2193.00,delivered,2
7825,475,2022-06-01,Смартфон X100,beauty,2,10734.00,21468.00,delivered,4
